Data,Produto,Vendedor,Quantidade,Valor
2025-02-13,Monitor,Maria,6,1455
2026-09-25,Monitor,Bruno,2,2368
2024-06-11,Mouse,Vinícius,10,4053
2025-12-04,Notebook,Rodrigo,10,4055
2025-04-13,Monitor,Amanda,4,2072
2026-10-25,Mouse,Diego,7,1169
2024-10-06,Notebook,Pedro,8,3964
2026-03-05,Mouse,Vanessa,7,3642
2026-05-14,Headset,Ana,2,2004
2026-11-01,Teclado,Lucas,7,1997
2024-10-03,Mouse,João,3,2245
2024-07-03,Headset,Felipe,1,1117
2026-02-23,Teclado,Diego,4,232
2024-07-10,Notebook,Aline,4,3499
2025-12-01,Teclado,Pedro,10,1760
2025-04-13,Teclado,Renata,2,4455
2025-11-26,Headset,Marcelo,3,1418
2025-05-25,Monitor,João,9,2950
2024-10-12,Monitor,Rafael,7,3490
2025-05-29,Mouse,Renata,2,3396
2026-07-05,Teclado,Vinícius,4,3974
2025-02-22,Headset,Beatriz,3,81
2026-10-19,Notebook,Gabriel,9,3398
2025-07-18,Headset,Amanda,2,3123
2025-06-16,Notebook,Camila,5,916
2026-05-13,Monitor,Larissa,9,1304
2025-10-16,Headset,Vanessa,10,3238
2026-08-28,Headset,Renata,7,609
2026-08-09,Headset,Camila,5,2220
2025-05-20,Mouse,Beatriz,3,4037
2024-03-18,Monitor,Camila,8,876
2024-04-03,Teclado,Camila,2,1366
2025-08-22,Headset,Carlos,9,262
2025-03-18,Monitor,João,10,3019
2026-08-15,Teclado,Mariana,5,1020
2025-08-24,Monitor,Gabriel,9,2944
2026-09-15,Notebook,Diego,9,4595
2025-09-10,Notebook,Patrícia,3,4042
2024-12-14,Teclado,Thiago,3,2328
2026-07-18,Mouse,Lucas,10,3662
2026-03-15,Notebook,Priscila,3,4113
2025-12-08,Notebook,Felipe,8,2540
2024-12-15,Notebook,Beatriz,7,3153
2024-12-22,Notebook,Bruno,2,4857
2024-04-16,Notebook,Rodrigo,10,3818
2025-07-04,Mouse,Carlos,1,2520
2026-03-03,Mouse,Thiago,2,1771
2024-02-25,Teclado,Tatiane,6,4234
2024-11-30,Headset,Marcelo,4,1568
2026-12-12,Teclado,Fernanda,3,2578
2025-07-25,Mouse,André,8,2064
2025-10-14,Notebook,Aline,4,832
2026-12-15,Mouse,Thiago,5,906
2025-12-18,Mouse,Rafael,9,3047
2026-10-28,Mouse,Pedro,1,3583
2026-01-24,Headset,Tatiane,3,2586
2026-11-02,Notebook,Camila,2,2435
2025-04-02,Headset,Maria,6,4213
2025-06-08,Mouse,André,7,3129
2024-08-04,Headset,Beatriz,8,3364
2024-08-29,Teclado,Amanda,3,3450
2024-12-22,Notebook,Felipe,1,964
2026-07-04,Monitor,Thiago,4,4287
2025-05-05,Teclado,Pedro,10,2881
2025-05-10,Headset,Vanessa,8,602
2026-06-17,Notebook,Priscila,6,3759
2024-11-26,Monitor,Amanda,8,3662
2026-12-11,Headset,Patrícia,10,3280
2026-12-11,Monitor,Bruno,9,3473
2024-03-15,Mouse,Vanessa,5,2243
2024-03-28,Headset,Vinícius,2,560
2024-07-16,Notebook,Diego,6,1706
2024-07-15,Monitor,João,8,4271
2025-08-14,Teclado,Felipe,7,317
2026-04-20,Headset,Thiago,7,2277
2026-08-16,Notebook,Renata,8,2385
2024-04-04,Notebook,Ana,8,857
2026-12-14,Monitor,Diego,9,4248
2025-10-13,Teclado,Pedro,2,329
2025-06-11,Teclado,Rafael,2,2231
2026-07-07,Notebook,Felipe,5,441
2024-09-29,Mouse,Mariana,3,3462
2026-11-21,Headset,Patrícia,7,115
2025-12-15,Headset,Vinícius,2,3272
2025-09-23,Notebook,Ana,1,1075
2024-10-04,Monitor,Camila,8,4007
2026-09-06,Teclado,Aline,6,3118
2025-03-10,Teclado,Renata,1,897
2025-02-20,Teclado,João,2,807
2025-06-19,Notebook,Priscila,1,1817
2024-08-04,Teclado,Aline,4,2713
2024-10-22,Headset,André,7,2594
2024-08-10,Monitor,Felipe,4,4308
2024-02-27,Headset,Eduardo,1,4445
2025-11-04,Monitor,Marcelo,4,4614
2025-12-01,Headset,Rafael,8,2283
2024-06-02,Monitor,João,8,187
2024-07-19,Headset,Vinícius,1,2331
2025-08-26,Headset,Juliana,5,762
2026-08-16,Teclado,Maria,10,2238
2026-08-23,Headset,Mariana,6,91
2026-08-26,Teclado,Beatriz,6,2918
2024-09-28,Monitor,Carlos,8,1007
2024-06-25,Teclado,Rafael,10,4891
2026-07-25,Mouse,André,2,3672
2024-01-25,Notebook,Patrícia,4,3658
2024-05-06,Notebook,Larissa,9,2009
2025-12-05,Teclado,Carlos,2,2195
2024-07-20,Monitor,Beatriz,1,1451
2024-12-14,Mouse,Gabriel,8,4559
2025-04-20,Headset,Rafael,9,4652
2026-03-20,Notebook,Larissa,1,4940
2024-05-22,Monitor,Eduardo,9,4012
2026-08-10,Notebook,Felipe,7,3383
2025-01-14,Notebook,Fernanda,4,3510
2026-09-04,Notebook,Larissa,4,1556
2026-05-28,Monitor,Tatiane,10,926
2024-03-23,Notebook,Patrícia,7,3714
2025-10-11,Monitor,Patrícia,7,2802
2025-10-19,Mouse,Beatriz,4,2364
2025-11-18,Notebook,Patrícia,10,4025
2024-06-29,Teclado,Pedro,1,644
2024-10-19,Notebook,Rafael,4,2276
2024-12-04,Mouse,Ana,5,3066
2024-05-16,Monitor,Felipe,1,2364
2025-10-29,Monitor,Bruno,1,2733
2026-03-08,Headset,Eduardo,4,295
2024-06-04,Teclado,Bruno,3,3034
2026-12-20,Mouse,Priscila,10,2647
2025-10-26,Headset,Ana,6,542
2025-06-12,Teclado,Marcelo,6,1960
2026-01-13,Headset,Eduardo,10,1076
2026-05-01,Notebook,Bruno,9,2395
2025-01-04,Monitor,Renata,5,4935
2024-10-19,Monitor,Diego,6,1228
2024-09-06,Headset,Vinícius,1,2090
2025-05-06,Monitor,Rodrigo,4,3147
2024-03-30,Headset,Mariana,8,969
2025-01-06,Monitor,Tatiane,5,3147
2026-07-12,Teclado,Camila,7,964
2024-03-29,Headset,Pedro,3,3407
2025-11-16,Notebook,Gabriel,6,585
2024-02-02,Monitor,Marcelo,5,4035
2025-10-16,Teclado,Bruno,5,2374
2025-10-31,Headset,Pedro,7,435
2025-03-02,Mouse,Renata,5,4392
2024-01-09,Teclado,Pedro,2,1732
2024-04-09,Notebook,Diego,5,2872
2026-10-03,Monitor,Marcelo,3,2833
2026-04-27,Notebook,Thiago,10,2495
2025-03-10,Notebook,Gabriel,7,3222
2026-01-05,Monitor,Bruno,10,1865
2026-05-11,Headset,Tatiane,6,2999
2026-01-14,Teclado,Fernanda,5,4333
2024-10-08,Notebook,Larissa,2,3771
2025-10-26,Mouse,Diego,4,4007
2024-03-31,Monitor,Maria,9,3363
2024-09-13,Teclado,João,5,3685
2025-11-07,Notebook,Rafael,4,1171
2025-07-01,Headset,Maria,10,1952
2026-09-09,Monitor,Beatriz,9,4034
2024-06-21,Notebook,Carlos,3,3595
2025-08-17,Headset,Felipe,1,3955
2025-08-21,Mouse,Aline,7,2728
2026-10-01,Headset,Tatiane,8,4197
2026-07-30,Headset,André,6,1950
2025-03-04,Headset,Eduardo,8,3592
2026-11-26,Mouse,Gabriel,9,4372
2025-06-09,Notebook,Diego,7,1079
2024-07-05,Notebook,Vanessa,2,965
2025-12-29,Mouse,João,4,3103
2026-07-04,Notebook,Tatiane,8,4782
2025-09-24,Notebook,Rodrigo,1,2568
2024-09-14,Teclado,André,7,3578
2024-09-27,Monitor,Priscila,9,1662
2025-04-24,Teclado,Bruno,7,3290
2025-07-13,Teclado,Amanda,4,2657
2026-11-02,Monitor,Vinícius,8,2890
2026-09-25,Notebook,Ana,3,3741
2025-05-29,Headset,Beatriz,4,4974
2025-05-21,Notebook,Thiago,9,248
2026-07-02,Mouse,Vanessa,5,4169
2025-08-02,Monitor,Mariana,8,3035
2024-08-03,Mouse,Ana,10,2110
2026-12-30,Mouse,Maria,10,3538
2026-08-09,Monitor,Gabriel,4,4140
2024-07-29,Mouse,Beatriz,3,425
2025-06-21,Headset,Larissa,7,2422
2025-09-04,Teclado,Maria,1,2058
2024-03-07,Headset,Rodrigo,5,2045
2026-05-17,Mouse,Rodrigo,6,1054
2026-04-13,Monitor,Carlos,4,4212
2025-08-27,Headset,Mariana,10,2676
2025-07-20,Teclado,Beatriz,5,1605
2024-01-16,Mouse,Priscila,1,3230
2024-03-07,Monitor,Tatiane,5,584
2026-07-07,Notebook,Vinícius,8,1545
2026-05-13,Mouse,Camila,7,460
2024-01-11,Teclado,Marcelo,7,538
2024-09-07,Mouse,Renata,7,229
2026-05-10,Monitor,Larissa,2,2831
2024-04-23,Notebook,Vanessa,2,4451
2025-05-21,Headset,Renata,6,3973
2024-03-19,Headset,Diego,10,1285
2024-12-21,Teclado,Patrícia,6,4034
2026-01-22,Teclado,Patrícia,1,4343
2026-03-26,Monitor,Ana,1,2107
2024-11-15,Teclado,Bruno,7,2273
2025-09-02,Monitor,Fernanda,10,4195
2024-11-09,Teclado,Renata,4,4674
2024-07-21,Teclado,Eduardo,2,2825
2024-01-19,Mouse,Priscila,7,3915
2026-08-12,Notebook,Diego,10,3504
2024-05-12,Mouse,Aline,5,539
2025-12-28,Mouse,Pedro,4,2887
2024-08-11,Notebook,Aline,3,4864
2025-12-05,Mouse,Tatiane,10,3301
2025-07-18,Teclado,Felipe,1,2920
2025-01-10,Monitor,Juliana,1,1079
2026-08-26,Headset,Rafael,7,3603
2026-04-25,Notebook,Thiago,6,1215
2024-06-29,Notebook,Vanessa,2,1527
2026-12-06,Monitor,Beatriz,4,1267
2024-10-04,Teclado,Maria,8,4878
2025-07-05,Monitor,Lucas,8,3805
2025-08-03,Headset,João,2,1239
2026-11-14,Notebook,Larissa,6,1608
2025-11-23,Monitor,Lucas,5,4411
2026-04-12,Teclado,Renata,4,3364
2025-09-10,Monitor,Lucas,7,3496
2025-01-11,Mouse,Eduardo,1,3396
2025-01-30,Teclado,Diego,6,1016
2024-10-31,Monitor,Vinícius,10,2941
2024-06-06,Teclado,Fernanda,8,1470
2024-06-29,Notebook,Rodrigo,7,514
2024-07-17,Monitor,Priscila,10,2545
2024-10-30,Notebook,Aline,1,3052
2024-05-01,Teclado,Vanessa,8,942
2025-03-14,Mouse,Gabriel,2,3174
2024-01-20,Notebook,Mariana,6,2155
2025-04-29,Headset,Pedro,1,4647
2025-04-10,Notebook,Diego,2,1501
2024-01-04,Notebook,Aline,6,121
2025-10-08,Mouse,Carlos,4,3014
2025-12-31,Teclado,Rafael,4,3421
2026-01-04,Mouse,Pedro,3,2806
2026-11-14,Mouse,Carlos,5,761
2024-09-09,Teclado,Vinícius,9,2221
2026-08-20,Monitor,Larissa,6,4796
2025-12-28,Notebook,Beatriz,7,2909
2026-06-12,Notebook,Ana,8,4281
2026-02-21,Headset,Rafael,7,3608
2026-09-08,Teclado,Amanda,6,653
2026-05-08,Teclado,Vanessa,8,4632
2026-04-19,Teclado,Vanessa,8,3968
2024-09-29,Mouse,Priscila,4,4193
2026-12-10,Mouse,Tatiane,1,148
2026-10-30,Headset,Amanda,2,2232
2024-10-07,Mouse,Eduardo,10,2139
2024-07-21,Mouse,Carlos,7,1326
2026-09-18,Headset,Felipe,9,2910
2024-02-12,Teclado,Diego,1,4330
2024-12-19,Notebook,Camila,7,169
2024-05-08,Monitor,Vanessa,2,2042
2025-04-16,Teclado,Marcelo,4,4150
2026-06-16,Teclado,Priscila,3,1880
2026-10-20,Monitor,André,2,385
2024-10-07,Monitor,Fernanda,9,2492
2024-01-21,Headset,Rodrigo,7,341
2024-10-11,Mouse,Eduardo,4,1276
2024-02-06,Headset,Camila,3,2916
2026-12-09,Teclado,Priscila,8,3972
2025-04-08,Teclado,Fernanda,5,326
2025-10-23,Mouse,Eduardo,10,325
2025-11-12,Mouse,Vinícius,4,630
2025-09-12,Headset,Rafael,2,4807
2024-05-29,Mouse,João,8,2102
2026-03-20,Monitor,Carlos,8,958
2026-10-02,Teclado,Lucas,6,2435
2025-11-14,Notebook,Diego,10,1649
2026-11-26,Monitor,Marcelo,10,2874
2025-08-10,Monitor,Rafael,4,3637
2026-01-30,Monitor,Lucas,10,2364
2025-05-20,Headset,Aline,6,2590
2024-09-11,Teclado,Fernanda,7,2987
2024-12-19,Notebook,Beatriz,9,1103
2024-05-15,Mouse,Rodrigo,7,4657
2026-10-06,Teclado,Maria,8,958
2025-03-31,Teclado,João,1,1336
2025-09-26,Teclado,Patrícia,2,4684
2025-07-22,Headset,Mariana,4,1189
2026-02-05,Mouse,Rodrigo,7,2022
2025-02-04,Headset,Lucas,2,4091
2026-10-29,Mouse,Vinícius,1,4321
2026-09-27,Monitor,Gabriel,7,2720
2026-06-03,Monitor,Camila,5,4514
2024-03-25,Notebook,Thiago,3,4783
2024-01-28,Headset,Beatriz,4,1481
2024-04-29,Teclado,Aline,6,3618
2025-10-14,Notebook,Amanda,9,808
2024-08-05,Mouse,João,6,1804
2025-07-04,Mouse,Thiago,4,3164
2024-01-10,Notebook,Bruno,4,752
2025-02-04,Monitor,Larissa,10,4379
2026-10-29,Headset,Priscila,3,277
2026-03-02,Headset,Tatiane,10,1459
2024-05-25,Monitor,Larissa,2,4122
2024-08-10,Teclado,Tatiane,10,1513
2025-04-18,Monitor,Fernanda,9,3178
2024-09-26,Headset,Pedro,4,2134
2025-06-03,Teclado,Carlos,5,2983
2024-09-10,Teclado,André,7,2391
2024-12-10,Mouse,Vanessa,4,1756
2024-10-22,Notebook,Eduardo,5,313
2024-03-28,Headset,Thiago,5,2931
2024-04-25,Teclado,Juliana,8,3886
2026-12-28,Mouse,Gabriel,7,740
2024-02-11,Mouse,Patrícia,1,3360
2025-04-29,Headset,Fernanda,8,4045
2025-07-02,Headset,Juliana,3,4705
2026-08-07,Mouse,Camila,10,3606
2025-03-27,Notebook,João,7,3544
2025-06-26,Teclado,Eduardo,9,4680
2026-11-10,Mouse,Beatriz,8,3051
2025-12-01,Notebook,Tatiane,3,4611
2024-08-04,Teclado,Priscila,8,4085
2026-11-21,Teclado,Bruno,2,4282
2025-01-21,Notebook,Vinícius,6,1839
2024-09-19,Mouse,Camila,3,348
2026-11-30,Mouse,Amanda,4,3546
2026-12-27,Teclado,Lucas,9,889
2024-05-25,Notebook,Carlos,2,344
2026-05-14,Monitor,Beatriz,10,1426
2024-12-09,Teclado,Mariana,8,3142
2026-01-03,Monitor,Tatiane,1,2864
2026-07-05,Monitor,Vanessa,5,3659
2025-12-12,Mouse,Eduardo,3,4889
2025-06-21,Teclado,Diego,3,2270
2024-03-30,Notebook,Larissa,2,2244
2026-04-04,Mouse,Beatriz,10,4750
2025-02-27,Monitor,Thiago,4,1401
2025-02-04,Teclado,Larissa,8,2657
2024-04-29,Teclado,Tatiane,3,3390
2026-03-16,Monitor,Rafael,4,4384
2025-04-24,Mouse,Pedro,4,3397
2025-08-05,Monitor,Ana,6,4442
2024-02-26,Headset,Thiago,10,1010
2025-11-02,Headset,Felipe,5,3612
2026-06-27,Mouse,Priscila,1,2671
2026-04-28,Monitor,Maria,4,566
2026-07-09,Monitor,João,4,2951
2024-09-02,Notebook,Diego,3,1460
2026-09-21,Monitor,Maria,2,845
2024-05-12,Notebook,Pedro,2,4437
2024-12-13,Headset,Mariana,5,2726
2025-11-09,Notebook,Eduardo,1,919
2026-06-07,Monitor,Thiago,3,1514
2024-05-10,Headset,Larissa,4,1753
2025-01-19,Notebook,Thiago,3,1193
2024-02-13,Headset,Thiago,10,2267
2026-05-07,Notebook,Maria,5,3554
2025-04-04,Headset,Amanda,9,1212
2025-02-11,Notebook,Pedro,9,2073
2024-01-19,Notebook,Lucas,6,147
2026-07-21,Monitor,Renata,4,2822
2024-05-01,Headset,Fernanda,7,2282
2025-04-14,Notebook,Rodrigo,10,772
2026-09-25,Mouse,Pedro,10,4611
2025-04-07,Teclado,Patrícia,2,4440
2025-09-13,Mouse,Beatriz,9,4004
2024-03-14,Monitor,Aline,6,4692
2024-02-13,Headset,Thiago,6,3226
2026-04-10,Teclado,Rodrigo,8,1613
2024-10-16,Headset,André,5,4039
2026-08-02,Monitor,Vanessa,10,1745
2025-03-10,Headset,Bruno,3,3108
2024-07-27,Mouse,Vanessa,4,3616
2024-06-05,Notebook,Mariana,6,2597
2024-03-08,Mouse,Maria,3,2041
2026-06-14,Monitor,Diego,4,1446
2026-03-31,Mouse,Pedro,1,1552
2024-05-02,Headset,Beatriz,3,184
2025-08-11,Notebook,Tatiane,2,539
2024-03-04,Teclado,Amanda,1,2144
2024-03-15,Mouse,Diego,9,855
2026-12-18,Teclado,Patrícia,5,4489
2025-12-29,Monitor,Carlos,4,710
2026-03-31,Monitor,Amanda,9,2333
2026-10-05,Headset,Marcelo,9,3769
2025-03-11,Notebook,Aline,1,1627
2024-04-04,Notebook,Fernanda,1,520
2024-11-15,Monitor,Vanessa,3,2181
2024-08-02,Monitor,Juliana,2,721
2025-06-19,Headset,Marcelo,6,4983
2026-06-07,Mouse,Thiago,3,1858
2025-09-30,Notebook,Juliana,10,2720
2025-10-03,Mouse,Ana,1,589
2024-09-27,Teclado,Rodrigo,9,4754
2026-06-15,Notebook,Thiago,10,2472
2025-09-15,Monitor,Felipe,2,4678
2026-05-23,Teclado,Eduardo,2,2301
2026-12-09,Teclado,Priscila,8,3568
2025-09-29,Monitor,Felipe,5,1712
2026-11-02,Headset,Thiago,7,4944
2026-03-16,Notebook,Priscila,7,1822
2025-02-07,Headset,Rafael,5,4308
2026-09-07,Monitor,Amanda,4,980
2026-12-22,Mouse,Beatriz,10,4951
2024-07-12,Teclado,Juliana,5,1739
2024-10-22,Mouse,Gabriel,5,4098
2025-11-24,Teclado,Vanessa,7,1486
2025-03-09,Mouse,Mariana,10,1485
2024-01-05,Monitor,Pedro,4,2907
2025-06-18,Monitor,Fernanda,4,4354
2024-11-30,Teclado,Mariana,6,4429
2024-01-01,Headset,Fernanda,2,3543
2025-07-04,Headset,Amanda,4,2653
2026-08-30,Monitor,Thiago,2,1696
2025-10-04,Mouse,Fernanda,3,1014
2024-02-03,Headset,André,6,4317
2026-06-09,Headset,Marcelo,1,3827
2026-08-28,Notebook,Patrícia,8,4490
2025-04-07,Headset,Mariana,9,1438
2024-08-19,Headset,Diego,3,3085
2025-02-02,Monitor,Vanessa,2,4866
2026-11-30,Monitor,Tatiane,3,4756
2026-01-21,Mouse,Tatiane,8,58
2026-10-07,Mouse,Beatriz,4,1266
2024-05-05,Headset,Vinícius,3,2302
2024-03-01,Notebook,Maria,6,1605
2024-03-12,Monitor,Beatriz,2,4187
2024-07-16,Headset,Beatriz,5,4924
2024-09-10,Notebook,Renata,3,4780
2026-12-18,Mouse,Maria,4,522
2026-04-23,Headset,Ana,3,512
2024-03-28,Teclado,Beatriz,5,1678
2024-03-14,Mouse,Marcelo,4,3850
2025-06-18,Mouse,Ana,10,992
2024-01-05,Headset,Bruno,7,1269
2026-07-15,Monitor,Mariana,7,4143
2025-10-02,Headset,Priscila,10,2093
2024-04-02,Notebook,Fernanda,4,2520
2024-01-29,Notebook,João,5,4126
2024-02-27,Monitor,Camila,1,2803
2024-08-04,Monitor,Juliana,5,3585
2026-04-01,Mouse,André,3,78
2025-05-06,Notebook,Fernanda,7,2894
2025-07-12,Teclado,Felipe,9,4491
2025-03-21,Notebook,Diego,2,1217
2024-11-08,Headset,Pedro,10,4653
2024-06-07,Monitor,Thiago,1,2430
2025-10-14,Monitor,Larissa,3,2336
2026-03-26,Headset,Gabriel,10,1906
2025-01-06,Monitor,Mariana,4,3382
2024-05-16,Mouse,Camila,2,4365
2024-01-02,Mouse,Renata,6,1146
2026-03-15,Monitor,Tatiane,10,4069
2024-01-01,Mouse,Fernanda,3,3663
2025-03-19,Teclado,Felipe,2,628
2024-08-07,Teclado,Lucas,3,1630
2024-05-27,Headset,Vinícius,3,4575
2024-05-18,Notebook,Felipe,5,4950
2024-06-08,Teclado,Fernanda,9,1288
2026-06-16,Headset,Renata,8,3587
2025-01-25,Teclado,Lucas,1,4947
2025-12-30,Monitor,Pedro,1,2948
2024-08-29,Monitor,Fernanda,5,1588
2025-07-14,Headset,Camila,6,1762
2024-08-01,Monitor,Tatiane,2,1577
2025-11-04,Teclado,Fernanda,10,3529
2026-11-14,Headset,Camila,10,4407
2025-11-15,Teclado,Lucas,5,1603
2026-05-18,Monitor,Patrícia,4,1616
2025-09-07,Mouse,Vanessa,1,3343
2025-01-29,Monitor,Patrícia,8,132
2025-05-09,Headset,Vanessa,4,1915
2024-02-10,Headset,Vinícius,4,4458
2025-03-26,Monitor,Marcelo,1,512
2024-01-09,Mouse,Tatiane,9,3771
2024-01-27,Teclado,Rafael,6,3123
2026-02-25,Teclado,Rafael,2,1195
2024-01-03,Monitor,Mariana,7,3782
2025-03-30,Teclado,Eduardo,6,1638
2026-02-20,Teclado,Renata,10,988
2025-07-11,Headset,Felipe,3,50
2026-03-29,Headset,Felipe,2,4538
2024-06-26,Notebook,Renata,1,2219
2025-06-03,Teclado,Eduardo,6,1323
2025-10-26,Headset,Renata,7,2932
2024-08-20,Teclado,Larissa,6,2234
2026-02-11,Headset,Felipe,1,4542
2025-12-18,Teclado,Marcelo,2,1636
2024-06-15,Teclado,Lucas,5,811
2024-06-29,Mouse,Bruno,5,4697
2024-12-23,Notebook,Lucas,1,1422
2025-06-19,Mouse,Vinícius,4,2826
2026-02-05,Notebook,André,3,2883
2026-09-27,Teclado,Diego,7,3859
2026-07-08,Notebook,João,10,1406
2024-10-24,Monitor,Camila,5,2886
2025-07-20,Monitor,Marcelo,8,1423
2024-07-24,Headset,André,4,615
2026-01-26,Teclado,Amanda,10,2251
2024-11-06,Teclado,Eduardo,10,2195
2026-01-19,Teclado,Thiago,2,3137
2025-02-01,Teclado,Carlos,1,2922
2024-02-20,Teclado,Fernanda,10,376
2024-10-12,Monitor,Bruno,9,4773
2024-04-19,Headset,Juliana,7,3371
2026-03-15,Mouse,Vanessa,5,3698
2025-12-13,Mouse,Rafael,1,1890
2026-02-16,Notebook,Bruno,7,1487
2025-03-07,Headset,Eduardo,1,1467
2026-12-23,Headset,Beatriz,6,591
2024-03-11,Headset,Pedro,7,2951
2024-02-15,Headset,Rodrigo,7,1511
2025-02-27,Monitor,Renata,4,2804
2024-10-01,Notebook,Marcelo,8,2670
2024-04-17,Notebook,Amanda,7,861
2024-02-05,Notebook,Marcelo,3,566
2025-04-08,Monitor,Diego,3,4310
2025-08-19,Mouse,Vinícius,1,4563
2024-02-20,Monitor,Vanessa,1,694
2025-05-25,Monitor,Fernanda,6,818
2025-05-09,Mouse,Marcelo,1,2993
2025-09-14,Notebook,Vinícius,7,2437
2024-03-03,Monitor,Rodrigo,9,3547
2026-08-28,Headset,Pedro,3,1134
2026-09-27,Mouse,Camila,9,1064
2025-08-24,Notebook,Camila,7,3617
2025-05-17,Teclado,Bruno,10,2840
2026-09-30,Teclado,Ana,7,4355
2024-04-03,Monitor,Tatiane,10,1977
2026-05-11,Headset,Pedro,8,1052
2024-08-04,Teclado,Thiago,7,1089
2025-05-25,Headset,Beatriz,4,1119
2025-12-18,Monitor,Renata,5,1812
2026-07-03,Mouse,Larissa,6,660
2025-01-10,Notebook,Vinícius,9,3386
2024-01-23,Teclado,Patrícia,1,1572
2025-04-04,Monitor,Carlos,6,2300
2025-03-01,Headset,Mariana,6,3609
2026-06-21,Headset,Beatriz,5,4975
2025-05-27,Teclado,Thiago,10,4456
2025-04-13,Mouse,Diego,8,4470
2025-10-25,Notebook,Eduardo,8,2855
2026-08-18,Notebook,Vanessa,4,3710
2024-09-17,Monitor,Rafael,8,2505
2025-01-04,Teclado,Bruno,7,1813
2026-06-13,Headset,Juliana,1,4547
2025-11-30,Headset,Beatriz,8,2138
2025-08-07,Notebook,Patrícia,8,78
2025-06-05,Headset,Larissa,6,4761
2024-01-16,Mouse,Larissa,1,2163
2025-05-23,Notebook,Pedro,9,4172
2025-11-03,Monitor,Mariana,2,1569
2026-03-27,Monitor,Patrícia,3,3857
2025-06-07,Notebook,Diego,2,2916
2024-08-18,Headset,Rafael,9,2598
2025-01-09,Mouse,Priscila,8,2104
2025-06-20,Notebook,Maria,5,3710
2026-05-31,Notebook,Gabriel,6,3427
2025-06-06,Headset,Vinícius,10,4673
2026-01-11,Headset,Ana,9,2756
2026-05-06,Monitor,Felipe,5,4331
2024-11-02,Monitor,Beatriz,1,3614
2026-11-08,Teclado,Thiago,7,1038
2024-08-16,Headset,Beatriz,1,4954
2024-08-30,Monitor,André,6,4720
2024-09-13,Notebook,Ana,7,3145
2025-10-30,Notebook,Camila,2,104
2024-04-02,Teclado,Rafael,4,4432
2024-05-08,Teclado,Juliana,6,4935
2026-07-17,Monitor,Vanessa,5,1030
2024-02-09,Teclado,Priscila,2,2531
2024-03-31,Headset,Tatiane,4,312
2025-05-30,Monitor,André,7,4495
2024-01-12,Notebook,Larissa,7,3554
2026-09-06,Mouse,Amanda,5,85
2025-05-15,Notebook,Beatriz,3,3064
2026-09-28,Teclado,Camila,4,2459
2024-01-15,Mouse,Larissa,8,2534
2025-07-08,Monitor,Aline,8,4404
2026-03-05,Monitor,Larissa,2,469
2026-06-13,Teclado,Bruno,8,552
2024-01-30,Notebook,Bruno,10,2772
2024-03-28,Teclado,Maria,3,1595
2024-01-22,Monitor,Rodrigo,7,3782
2024-10-09,Mouse,Marcelo,7,3492
2026-09-26,Headset,Rafael,1,2085
2025-09-06,Mouse,Mariana,2,3156
2024-06-19,Notebook,Marcelo,5,2183
2026-02-14,Notebook,Vinícius,5,1167
2025-09-14,Headset,Amanda,5,146
2025-04-28,Mouse,Fernanda,6,1904
2025-12-19,Mouse,Aline,9,3923
2024-10-22,Teclado,Thiago,7,1554
2026-05-29,Headset,Gabriel,3,2815
2025-06-09,Teclado,Amanda,9,2599
2026-09-01,Notebook,Bruno,9,2750
2026-03-17,Monitor,Juliana,7,1857
2026-11-15,Notebook,Marcelo,3,3855
2024-03-20,Mouse,Juliana,7,4442
2026-10-03,Teclado,Gabriel,5,142
2025-06-22,Headset,Pedro,3,4181
2025-03-03,Notebook,Pedro,8,1375
2026-04-02,Mouse,Rafael,1,510
2026-07-22,Teclado,André,8,3902
2025-03-18,Monitor,Juliana,5,781
2025-04-21,Teclado,Ana,4,4956
2024-01-19,Mouse,Beatriz,10,3549
2024-09-01,Mouse,Gabriel,6,1817
2025-11-28,Notebook,Juliana,2,2509
2025-09-19,Monitor,Marcelo,2,2065
2025-05-11,Monitor,André,10,1051
2024-11-03,Monitor,Carlos,3,3193
2025-07-10,Mouse,Patrícia,7,3008
2026-04-12,Teclado,Vinícius,9,3606
2024-08-16,Monitor,Carlos,6,3025
2024-02-18,Headset,Vanessa,7,1051
2025-01-08,Mouse,Juliana,9,3657
2025-09-25,Notebook,Aline,1,4489
2025-05-03,Monitor,Carlos,9,3814
2024-08-03,Headset,Fernanda,6,3372
2026-02-03,Headset,Amanda,1,178
2026-08-31,Monitor,Larissa,9,3762
2024-09-21,Teclado,Larissa,3,4211
2026-05-20,Teclado,Priscila,7,4270
2026-03-05,Headset,Larissa,7,2074
2026-12-29,Headset,Rodrigo,8,413
2026-02-11,Headset,Rafael,3,1899
2026-10-11,Mouse,Renata,1,3144
2025-08-15,Headset,Renata,4,2985
2024-05-05,Mouse,Renata,9,1848
2026-06-01,Teclado,Juliana,2,698
2025-02-18,Mouse,Lucas,10,1489
2024-11-19,Notebook,Carlos,10,2009
2026-08-28,Headset,Ana,2,2855
2026-03-04,Teclado,Pedro,3,3363
2025-11-25,Notebook,Fernanda,3,889
2025-12-20,Teclado,Felipe,4,1020
2024-09-20,Notebook,Ana,8,1409
2024-12-22,Headset,Fernanda,9,2552
2024-08-27,Teclado,Carlos,4,1831
2024-12-24,Monitor,Gabriel,4,415
